DiseaseName	PMID	Line index	The # of total tokens in sentence	Start position of tagged disease in sentence
pa445218	pmid: 22188961	4	14	9
pa445218	pmid: 22188923	2	15	9
pa445218	pmid: 22188923	3	25	7
pa445218	pmid: 22188923	4	21	6
pa445218	pmid: 22188923	5	19	16
pa445218	pmid: 22188923	8	25	5
pa445218	pmid: 22188923	10	18	15
pa445218	pmid: 22188923	13	26	6
pa445218	pmid: 22188918	2	19	2
pa445218	pmid: 22188669	2	10	9
pa445218	pmid: 22188669	3	15	14
pa445218	pmid: 22188669	5	24	23
pa445218	pmid: 22188669	6	17	15
pa445218	pmid: 22188669	7	32	19
pa445218	pmid: 22188669	11	28	17
pa445218	pmid: 22188669	14	24	23
pa445218	pmid: 22188668	2	25	6
pa445218	pmid: 22188668	5	24	22
pa445218	pmid: 22188668	6	21	14
pa445218	pmid: 22188668	7	46	9
pa445218	pmid: 22188668	11	27	16
pa445218	pmid: 22188516	5	21	19
pa445218	pmid: 22188516	7	26	25
pa445218	pmid: 22187935	2	11	9
pa445218	pmid: 22187714	2	8	7
pa445218	pmid: 22187705	2	16	9
pa445218	pmid: 22187705	5	17	2
pa445218	pmid: 22187705	14	14	11
pa445218	pmid: 22187705	16	38	37
pa445218	pmid: 22187539	2	16	5
pa445218	pmid: 22187539	3	11	10
pa445218	pmid: 22187539	5	35	11
pa445218	pmid: 22187539	12	20	9
pa445218	pmid: 22187431	6	39	28
pa445218	pmid: 22187320	10	23	11
pa445218	pmid: 22187239	6	50	10
pa445218	pmid: 22187035	2	15	10
pa445218	pmid: 22187035	3	15	4
pa445218	pmid: 22187035	5	45	15
pa445218	pmid: 22187035	8	50	47
pa445218	pmid: 22186617	2	6	5
pa445218	pmid: 22144254	2	12	10
pa445218	pmid: 22144254	4	19	15
pa445218	pmid: 22144254	6	21	19
pa445218	pmid: 22144254	9	27	13
pa445218	pmid: 22184297	6	22	21
pa445218	pmid: 22184297	14	31	29
pa445218	pmid: 22184070	3	13	9
pa445218	pmid: 22184070	9	44	42
pa445218	pmid: 22184070	11	20	19
pa445218	pmid: 22183861	2	16	15
pa445218	pmid: 22183861	3	9	8
pa445218	pmid: 22183861	4	13	4
pa445218	pmid: 22183861	5	39	27
pa445218	pmid: 22183301	3	18	10
pa445218	pmid: 22183301	7	35	29
pa445218	pmid: 22183185	2	9	7
pa445218	pmid: 22183185	3	22	5
pa445218	pmid: 22183185	4	31	21
pa445218	pmid: 22183185	5	20	19
pa445218	pmid: 22183185	6	27	9
pa445218	pmid: 22183126	3	27	22
pa445218	pmid: 22182835	11	15	14
pa445218	pmid: 22180307	6	46	40
pa445218	pmid: 22180261	3	38	32
pa445218	pmid: 22180096	2	22	17
pa445218	pmid: 22180096	3	25	23
pa445218	pmid: 22179508	3	12	11
pa445218	pmid: 22179508	11	9	3
pa445218	pmid: 22179506	2	22	17
pa445218	pmid: 22179506	3	14	2
pa445218	pmid: 22179506	4	25	24
pa445218	pmid: 22179506	5	21	15
pa445218	pmid: 22179506	14	29	15
pa445218	pmid: 22178657	5	77	51
pa445218	pmid: 22175891	2	18	7
pa445218	pmid: 22175891	3	33	11
pa445218	pmid: 22175891	4	36	27
pa445218	pmid: 22175891	9	17	4
pa445218	pmid: 22175891	10	15	7
pa445218	pmid: 22174607	2	18	16
pa445218	pmid: 22174607	3	33	20
pa445218	pmid: 22174607	4	34	17
pa445218	pmid: 22174607	6	29	11
pa445218	pmid: 22174607	7	23	11
pa445218	pmid: 22174607	12	46	13
pa445218	pmid: 22174607	14	35	28
pa445218	pmid: 22174607	15	21	19
pa445218	pmid: 22174369	2	9	8
pa445218	pmid: 22174369	3	21	20
pa445218	pmid: 22174369	4	29	26
pa445218	pmid: 22174369	5	41	7
pa445218	pmid: 22174369	6	27	8
pa445218	pmid: 22174369	7	29	17
pa445218	pmid: 22174369	8	23	18
pa445218	pmid: 22174369	10	27	25
pa445218	pmid: 22173551	2	18	17
pa445218	pmid: 22173551	3	17	3
pa445218	pmid: 22173550	3	12	10
pa445218	pmid: 22173550	6	29	14
pa445218	pmid: 22173550	8	29	27
pa445218	pmid: 22173495	2	17	13
pa445218	pmid: 22173495	3	18	13
pa445218	pmid: 22173495	4	17	12
pa445218	pmid: 22173495	5	13	10
pa445218	pmid: 22173495	8	25	22
pa445218	pmid: 22173495	9	21	7
pa445218	pmid: 22173495	11	20	12
pa445218	pmid: 22173495	12	19	18
pa445218	pmid: 22173120	2	13	2
pa445218	pmid: 22173120	6	25	23
pa445218	pmid: 22173120	8	24	5
pa445218	pmid: 22172900	2	18	14
pa445218	pmid: 22172900	3	17	14
pa445218	pmid: 22172501	10	48	32
pa445218	pmid: 22171596	2	14	10
pa445218	pmid: 22171596	6	19	13
pa445218	pmid: 22171596	11	38	14
pa445218	pmid: 22171124	2	5	4
pa445218	pmid: 22171124	7	13	8
pa445218	pmid: 22171124	9	24	15
pa445218	pmid: 22170435	4	23	22
pa445218	pmid: 22170433	2	20	17
pa445218	pmid: 22170433	3	26	15
pa445218	pmid: 22170433	5	38	10
pa445218	pmid: 22170414	5	27	14
pa445218	pmid: 22170414	7	17	2
pa445218	pmid: 22170414	10	21	18
pa445218	pmid: 22170414	12	30	15
pa445218	pmid: 22170414	13	22	21
pa445218	pmid: 22170348	2	12	7
pa445218	pmid: 22170321	4	17	16
pa445218	pmid: 22170321	6	31	6
pa445218	pmid: 22168338	9	19	15
pa445218	pmid: 22167663	2	10	9
pa445218	pmid: 22167663	3	26	23
pa445218	pmid: 22167663	4	25	18
pa445218	pmid: 22167663	5	32	8
pa445218	pmid: 22167663	7	36	15
pa445218	pmid: 22167663	8	27	26
pa445218	pmid: 22167663	9	23	13
pa445218	pmid: 22167663	10	24	18
pa445218	pmid: 22167000	4	13	12
pa445218	pmid: 22167000	11	10	9
pa445218	pmid: 22166947	2	20	16
pa445218	pmid: 22166947	3	18	16
pa445218	pmid: 22166822	3	32	12
pa445218	pmid: 22166822	4	12	2
pa445218	pmid: 22166499	9	28	9
pa445218	pmid: 22166499	12	15	14
pa445218	pmid: 22166235	2	18	17
pa445218	pmid: 22166235	3	17	14
pa445218	pmid: 22166235	4	20	18
pa445218	pmid: 22166235	8	25	19
pa445218	pmid: 22166190	11	36	22
pa445218	pmid: 22165691	7	29	28
pa445218	pmid: 22165691	8	33	12
pa445218	pmid: 22165691	10	24	12
pa445218	pmid: 22164219	2	18	6
pa445218	pmid: 22164219	3	16	15
pa445218	pmid: 22164219	9	23	7
pa445218	pmid: 22164219	12	9	8
pa445218	pmid: 22164219	15	20	11
pa445218	pmid: 22164219	17	23	15
pa445218	pmid: 22163260	3	19	6
pa445218	pmid: 22163260	9	9	8
pa445218	pmid: 22163260	12	26	10
pa445218	pmid: 22163260	14	25	14
pa445218	pmid: 22162652	2	16	13
pa445218	pmid: 22162652	3	38	30
pa445218	pmid: 22162652	5	44	15
pa445218	pmid: 22162652	6	26	11
pa445218	pmid: 22162652	11	21	7
pa445218	pmid: 22162652	12	25	18
pa445218	pmid: 22162268	8	26	6
pa445218	pmid: 22162237	3	13	12
pa445218	pmid: 22162237	4	28	23
pa445218	pmid: 22162237	8	27	8
pa445218	pmid: 22162237	9	13	10
pa445218	pmid: 22162237	11	21	4
pa445218	pmid: 22162237	14	20	19
pa445218	pmid: 22162236	2	11	10
pa445218	pmid: 22162236	3	25	7
pa445218	pmid: 22162236	4	20	14
pa445218	pmid: 22162236	9	22	21
pa445218	pmid: 22162236	11	22	21
pa445218	pmid: 22162235	3	23	11
pa445218	pmid: 22162235	4	39	5
pa445218	pmid: 22162235	8	21	20
pa445218	pmid: 22162235	13	29	28
pa445218	pmid: 22162234	2	11	5
pa445218	pmid: 22162234	3	19	11
pa445218	pmid: 22162234	4	53	30
pa445218	pmid: 22162234	5	24	14
pa445218	pmid: 22162233	2	8	7
pa445218	pmid: 22162233	3	28	15
pa445218	pmid: 22162233	5	18	8
pa445218	pmid: 22162233	6	48	14
pa445218	pmid: 22162232	2	4	3
pa445218	pmid: 22162232	3	19	13
pa445218	pmid: 22162232	4	24	23
pa445218	pmid: 22162232	5	24	7
pa445218	pmid: 22162232	6	23	22
pa445218	pmid: 22162232	8	32	14
pa445218	pmid: 22162232	9	28	23
pa445218	pmid: 22162232	10	15	11
pa445218	pmid: 22162232	11	21	14
pa445218	pmid: 22162232	12	28	11
pa445218	pmid: 22162231	2	11	3
pa445218	pmid: 22162231	3	40	5
pa445218	pmid: 22162231	5	35	7
pa445218	pmid: 22162231	6	40	38
pa445218	pmid: 22162231	7	43	24
pa445218	pmid: 22162230	2	14	13
pa445218	pmid: 22162230	3	11	10
pa445218	pmid: 22162230	4	29	27
pa445218	pmid: 22162230	5	29	28
pa445218	pmid: 22162230	7	38	6
pa445218	pmid: 22162230	8	15	9
pa445218	pmid: 22162230	9	21	19
pa445218	pmid: 22162229	2	10	5
pa445218	pmid: 22162229	4	22	14
pa445218	pmid: 22162228	2	5	4
pa445218	pmid: 22162228	5	25	24
pa445218	pmid: 22162228	6	35	34
pa445218	pmid: 22162228	7	24	19
pa445218	pmid: 22162228	8	34	23
pa445218	pmid: 22162228	9	30	15
pa445218	pmid: 22162228	10	30	15
pa445218	pmid: 22162227	4	37	8
pa445218	pmid: 22162227	5	44	8
pa445218	pmid: 22162227	8	32	22
pa445218	pmid: 22162226	2	7	3
pa445218	pmid: 22162139	8	32	14
pa445218	pmid: 22160930	2	16	12
pa445218	pmid: 22160930	6	31	20
pa445218	pmid: 22160930	12	25	18
pa445218	pmid: 22160782	4	18	8
pa445218	pmid: 22160782	5	19	6
pa445218	pmid: 22160780	2	14	13
pa445218	pmid: 22160780	3	27	14
pa445218	pmid: 22160780	4	14	9
pa445218	pmid: 22160590	2	19	10
pa445218	pmid: 22160590	3	15	10
pa445218	pmid: 22160590	6	47	23
pa445218	pmid: 22160590	11	37	7
pa445218	pmid: 22160590	12	19	10
pa445218	pmid: 22159556	2	15	6
pa445218	pmid: 22159556	3	25	24
pa445218	pmid: 22159556	4	23	11
pa445218	pmid: 22159556	5	34	8
pa445218	pmid: 22159447	5	19	18
pa445218	pmid: 22159401	2	15	14
pa445218	pmid: 22159401	3	38	35
pa445218	pmid: 22159147	2	11	9
pa445218	pmid: 22159147	4	28	26
pa445218	pmid: 22159147	5	18	5
pa445218	pmid: 22159147	6	31	17
pa445218	pmid: 22159147	8	17	8
pa445218	pmid: 22159147	12	11	9
pa445218	pmid: 22158988	3	20	8
pa445218	pmid: 22158540	2	15	11
pa445218	pmid: 22158540	4	33	20
pa445218	pmid: 22158540	5	25	9
pa445218	pmid: 22158540	7	23	10
pa445218	pmid: 22158074	2	11	10
pa445218	pmid: 22158074	3	14	11
pa445218	pmid: 22158074	4	25	24
pa445218	pmid: 22158074	5	31	11
pa445218	pmid: 22158074	8	17	13
pa445218	pmid: 22158074	12	26	25
pa445218	pmid: 22158072	2	10	9
pa445218	pmid: 22158072	4	28	21
pa445218	pmid: 22158072	7	42	10
pa445218	pmid: 22158072	10	19	18
pa445218	pmid: 22158072	11	17	16
pa445218	pmid: 22158071	2	17	15
pa445218	pmid: 22158071	3	27	25
pa445218	pmid: 22158070	2	13	12
pa445218	pmid: 22158070	4	37	31
pa445218	pmid: 22158070	6	22	15
pa445218	pmid: 22158070	13	11	10
pa445218	pmid: 22158068	2	10	9
pa445218	pmid: 22158068	3	25	23
pa445218	pmid: 22158068	4	34	9
pa445218	pmid: 22158044	2	11	10
pa445218	pmid: 22158044	5	39	26
pa445218	pmid: 22158044	13	31	23
pa445218	pmid: 22157553	2	8	6
pa445218	pmid: 22157328	2	11	7
pa445218	pmid: 22157328	3	19	10
pa445218	pmid: 22157328	5	48	45
pa445218	pmid: 22157328	7	52	32
pa445218	pmid: 22157216	2	18	17
pa445218	pmid: 22157216	3	33	32
pa445218	pmid: 22157216	14	21	6
pa445218	pmid: 22157216	16	25	12
pa445218	pmid: 22156923	2	16	14
pa445218	pmid: 22156923	4	17	5
pa445218	pmid: 22156923	6	32	7
pa445218	pmid: 22156923	12	17	2
pa445218	pmid: 22156621	4	31	25
pa445218	pmid: 22156621	11	23	17
pa445218	pmid: 22156295	2	18	5
pa445218	pmid: 22156295	4	16	8
pa445218	pmid: 22155851	2	21	11
pa445218	pmid: 22155851	3	38	2
pa445218	pmid: 22155851	4	31	21
pa445218	pmid: 22155851	7	35	34
pa445218	pmid: 22155850	2	24	18
pa445218	pmid: 22155850	4	41	11
pa445218	pmid: 22155849	2	12	10
pa445218	pmid: 22155849	3	19	18
pa445218	pmid: 22155849	4	28	23
pa445218	pmid: 22155849	5	36	27
pa445218	pmid: 22155636	7	24	15
pa445218	pmid: 22153808	2	21	6
pa445218	pmid: 22153808	4	27	18
pa445218	pmid: 22153808	7	22	4
pa445218	pmid: 22153808	8	23	7
pa445218	pmid: 22153808	11	31	30
pa445218	pmid: 22151922	7	21	12
pa445218	pmid: 22151922	10	29	8
pa445218	pmid: 22151922	13	28	8
pa445218	pmid: 22149993	2	7	6
pa445218	pmid: 22149739	2	11	8
pa445218	pmid: 22149739	3	20	17
pa445218	pmid: 22149739	5	34	31
pa445218	pmid: 22149739	8	24	4
pa445218	pmid: 22149739	9	19	18
pa445218	pmid: 22149739	10	24	9
pa445218	pmid: 22149586	7	19	18
pa445218	pmid: 22149585	5	32	31
pa445218	pmid: 22149585	7	15	14
pa445218	pmid: 22147975	4	18	16
pa445218	pmid: 22147975	6	22	8
pa445218	pmid: 22147975	7	30	13
pa445218	pmid: 22147975	8	29	6
pa445218	pmid: 22147975	9	28	12
pa445218	pmid: 22147973	3	36	25
pa445218	pmid: 22147753	2	19	7
pa445218	pmid: 22147753	3	12	11
pa445218	pmid: 22147753	4	24	9
pa445218	pmid: 22147753	10	26	24
pa445218	pmid: 22147512	2	18	17
pa445218	pmid: 22147512	3	13	2
pa445218	pmid: 22147512	5	20	15
pa445218	pmid: 22147512	6	21	5
pa445218	pmid: 22147512	7	23	8
pa445218	pmid: 22147512	8	19	10
pa445218	pmid: 22147512	9	20	19
pa445218	pmid: 22147512	14	19	18
pa445218	pmid: 22147512	15	27	26
pa445218	pmid: 22147511	2	13	12
pa445218	pmid: 22147491	2	22	15
pa445218	pmid: 22147491	3	49	32
pa445218	pmid: 22146521	2	15	14
pa445218	pmid: 22146521	5	24	23
pa445218	pmid: 22146521	11	24	23
pa445218	pmid: 22146521	12	23	21
pa445218	pmid: 22146176	2	10	9
pa445218	pmid: 22146176	4	36	27
pa445218	pmid: 22146176	5	30	29
pa445218	pmid: 22146176	6	15	9
pa445218	pmid: 22146176	14	15	14
pa445218	pmid: 22145009	3	39	26
pa445218	pmid: 22144034	3	26	8
pa445218	pmid: 22144034	12	28	15
pa445218	pmid: 22143577	2	8	3
pa445218	pmid: 22143577	3	15	14
pa445218	pmid: 22143577	4	17	16
pa445218	pmid: 22143577	5	29	23
pa445218	pmid: 22143577	15	25	8
pa445218	pmid: 22142827	2	17	9
pa445218	pmid: 22142827	3	29	20
pa445218	pmid: 22142827	11	32	31
pa445218	pmid: 22142827	12	32	12
pa445218	pmid: 22142827	13	29	28
pa445218	pmid: 22140615	2	9	8
pa445218	pmid: 22140463	2	19	8
pa445218	pmid: 22140463	3	38	30
pa445218	pmid: 22140463	5	30	21
pa445218	pmid: 22140463	6	22	20
pa445218	pmid: 22139631	2	12	11
pa445218	pmid: 22139427	2	16	7
pa445218	pmid: 22139427	4	9	8
pa445218	pmid: 22139427	7	45	9
pa445218	pmid: 22139427	12	14	7
pa445218	pmid: 22138846	2	7	5
pa445218	pmid: 22138846	3	36	35
pa445218	pmid: 22138846	4	27	13
pa445218	pmid: 22138846	5	29	26
pa445218	pmid: 22138846	8	66	64
pa445218	pmid: 22138846	9	31	30
pa445218	pmid: 22138761	5	26	25
pa445218	pmid: 22138761	6	22	16
pa445218	pmid: 22138761	7	22	21
pa445218	pmid: 22138752	5	39	27
pa445218	pmid: 22138752	6	40	37
pa445218	pmid: 22138436	2	7	6
pa445218	pmid: 22138436	4	13	12
pa445218	pmid: 22138436	5	18	16
pa445218	pmid: 22138436	7	19	14
pa445218	pmid: 22138436	10	23	11
pa445218	pmid: 22138436	11	23	15
pa445218	pmid: 22138436	13	29	17
pa445218	pmid: 22137846	6	23	14
pa445218	pmid: 22137164	8	25	14
pa445218	pmid: 22136834	11	42	34
pa445218	pmid: 22136834	13	26	17
pa445218	pmid: 22136833	2	12	6
pa445218	pmid: 22136833	3	25	23
pa445218	pmid: 22136833	4	25	18
pa445218	pmid: 22136832	9	15	5
pa445218	pmid: 22136831	2	17	11
pa445218	pmid: 22136831	3	23	20
pa445218	pmid: 22136831	5	24	12
pa445218	pmid: 22135418	9	49	35
pa445218	pmid: 22135173	2	7	5
pa445218	pmid: 22135173	4	17	10
pa445218	pmid: 22135173	5	27	7
pa445218	pmid: 22135173	6	19	18
pa445218	pmid: 22135173	11	47	14
pa445218	pmid: 22135173	15	17	9
pa445218	pmid: 22135123	6	32	30
pa445218	pmid: 22135077	3	23	20
pa445218	pmid: 22134789	2	18	16
pa445218	pmid: 22134789	7	24	21
pa445218	pmid: 22134789	11	47	36
pa445218	pmid: 22134718	2	14	10
pa445218	pmid: 22134718	3	39	38
pa445218	pmid: 22134718	12	16	15
pa445218	pmid: 22134629	6	30	24
pa445218	pmid: 22134518	2	10	2
pa445218	pmid: 22134518	3	17	16
pa445218	pmid: 22134511	2	27	26
pa445218	pmid: 22134511	3	10	4
pa445218	pmid: 22134241	2	15	6
pa445218	pmid: 22134241	3	34	19
pa445218	pmid: 22134241	5	27	23
pa445218	pmid: 22134241	8	27	16
pa445218	pmid: 22134241	12	18	16
pa445218	pmid: 22134116	9	21	17
pa445218	pmid: 22133915	2	9	4
pa445218	pmid: 22133915	3	11	7
pa445218	pmid: 22133915	4	19	12
pa445218	pmid: 22133881	4	16	14
pa445218	pmid: 22133881	6	17	15
pa445218	pmid: 22133573	2	22	8
pa445218	pmid: 22133573	4	20	5
pa445218	pmid: 22133573	7	30	5
pa445218	pmid: 22132974	2	15	13
pa445218	pmid: 22132974	4	30	28
pa445218	pmid: 22132131	2	12	2
pa445218	pmid: 22132131	5	31	7
pa445218	pmid: 22132131	6	18	17
pa445218	pmid: 22132131	16	16	14
pa445218	pmid: 22132131	17	21	20
pa445218	pmid: 22132114	4	15	14
pa445218	pmid: 22132114	6	22	21
pa445218	pmid: 22132114	7	35	22
pa445218	pmid: 22132114	8	32	31
pa445218	pmid: 22132114	9	25	18
pa445218	pmid: 22132114	11	42	41
pa445218	pmid: 22132114	12	35	34
pa445218	pmid: 22131088	12	10	9
pa445218	pmid: 22130621	2	18	3
pa445218	pmid: 22130621	3	16	6
pa445218	pmid: 22130621	7	11	9
pa445218	pmid: 22130621	14	28	18
pa445218	pmid: 22130069	3	33	30
pa445218	pmid: 22129531	2	6	5
pa445218	pmid: 22129531	3	37	36
pa445218	pmid: 22129531	4	22	21
pa445218	pmid: 22129531	6	27	26
pa445218	pmid: 22129531	7	11	10
pa445218	pmid: 22129531	10	14	5
pa445218	pmid: 22129531	11	11	2
pa445218	pmid: 22129531	13	18	15
pa445218	pmid: 22129180	2	17	12
pa445218	pmid: 22129180	3	17	14
pa445218	pmid: 22129180	6	27	23
pa445218	pmid: 22129180	7	18	14
pa445218	pmid: 22129180	8	35	20
pa445218	pmid: 22129180	15	27	9
pa445218	pmid: 22128312	6	37	23
pa445218	pmid: 22128300	2	18	17
pa445218	pmid: 22128300	4	22	20
pa445218	pmid: 22128300	5	23	22
pa445218	pmid: 22128300	6	18	16
pa445218	pmid: 22128300	13	21	11
pa445218	pmid: 22128300	14	30	29
pa445218	pmid: 22127781	2	11	3
pa445218	pmid: 22127781	3	11	2
pa445218	pmid: 22127781	5	26	16
pa445218	pmid: 22127781	8	15	14
pa445218	pmid: 22127781	9	32	27
pa445218	pmid: 22127781	11	10	5
pa445218	pmid: 22127781	12	19	8
pa445218	pmid: 22127206	5	18	16
pa445218	pmid: 22127113	5	45	41
pa445218	pmid: 22126293	2	12	7
pa445218	pmid: 22125638	5	15	13
pa445218	pmid: 22125638	6	31	29
pa445218	pmid: 22125638	9	17	9
pa445218	pmid: 22125185	5	43	28
pa445218	pmid: 22125185	6	28	23
pa445218	pmid: 22125066	6	26	18
pa445218	pmid: 22125066	7	22	8
pa445218	pmid: 22125066	9	25	24
pa445218	pmid: 22125026	4	25	21
pa445218	pmid: 22124368	2	9	8
pa445218	pmid: 22123505	3	12	11
pa445218	pmid: 22123505	6	19	18
pa445218	pmid: 22123160	2	27	26
pa445218	pmid: 22121010	2	10	7
pa445218	pmid: 22121010	3	16	6
pa445218	pmid: 22121010	4	20	7
pa445218	pmid: 22121010	5	12	11
pa445218	pmid: 22121010	9	22	16
pa445218	pmid: 22121010	14	26	6
pa445218	pmid: 22121010	17	25	24
pa445218	pmid: 22120961	2	21	19
pa445218	pmid: 22120961	3	13	10
pa445218	pmid: 22120713	6	18	14
pa445218	pmid: 22120667	6	37	27
pa445218	pmid: 22120667	8	20	3
pa445218	pmid: 22119988	2	14	12
pa445218	pmid: 22119988	5	30	15
pa445218	pmid: 22119988	6	22	2
pa445218	pmid: 22119988	7	21	7
pa445218	pmid: 22119988	8	29	28
pa445218	pmid: 22119354	2	27	10
pa445218	pmid: 22119354	3	19	15
pa445218	pmid: 22119354	4	18	11
pa445218	pmid: 22119145	2	9	7
pa445218	pmid: 22119145	6	29	7
pa445218	pmid: 22118834	3	10	2
pa445218	pmid: 22118834	6	27	15
pa445218	pmid: 22118662	2	15	10
pa445218	pmid: 22118662	3	16	4
pa445218	pmid: 22118662	6	21	16
pa445218	pmid: 22117151	2	11	9
pa445218	pmid: 22117151	4	17	7
pa445218	pmid: 22117151	6	27	22
pa445218	pmid: 22117151	7	32	31
pa445218	pmid: 22116673	2	19	16
pa445218	pmid: 22116673	4	23	19
pa445218	pmid: 22116673	5	32	19
pa445218	pmid: 22116673	11	24	23
pa445218	pmid: 22116540	6	33	18
pa445218	pmid: 22116540	7	29	11
pa445218	pmid: 22116519	2	8	4
pa445218	pmid: 22116519	5	30	13
pa445218	pmid: 22116519	6	77	76
pa445218	pmid: 22116396	7	18	5
pa445218	pmid: 22115979	2	22	7
pa445218	pmid: 22115911	2	10	7
pa445218	pmid: 22115568	7	28	17
pa445218	pmid: 22114719	2	12	10
pa445218	pmid: 22114719	4	33	22
pa445218	pmid: 22114719	7	51	38
pa445218	pmid: 22114719	8	23	16
pa445218	pmid: 22114139	2	6	4
pa445218	pmid: 22114139	3	25	24
pa445218	pmid: 22114139	4	41	30
pa445218	pmid: 22114139	6	30	28
pa445218	pmid: 22114139	7	53	16
pa445218	pmid: 22114139	10	21	14
pa445218	pmid: 22114136	2	18	16
pa445218	pmid: 22114136	4	19	16
pa445218	pmid: 22114136	14	27	15
pa445218	pmid: 22113956	9	15	14
pa445218	pmid: 22113634	9	16	6
pa445218	pmid: 22113584	5	33	15
pa445218	pmid: 22113502	3	17	16
pa445218	pmid: 22113502	4	33	9
pa445218	pmid: 22113502	5	26	15
pa445218	pmid: 22113502	6	24	10
pa445218	pmid: 22113502	9	50	12
pa445218	pmid: 22113502	10	27	12
pa445218	pmid: 22113313	7	30	13
pa445218	pmid: 22113043	5	35	18
pa445218	pmid: 22112810	11	34	33
pa445218	pmid: 22112419	2	24	20
pa445218	pmid: 22112419	4	25	6
pa445218	pmid: 22111082	2	18	15
pa445218	pmid: 22111082	5	23	2
pa445218	pmid: 22111082	7	18	16
pa445218	pmid: 22111082	13	13	10
pa445218	pmid: 22111082	14	31	28
pa445218	pmid: 22110950	7	13	8
pa445218	pmid: 22110842	2	8	7
pa445218	pmid: 22110842	4	24	2
pa445218	pmid: 22110842	5	20	7
pa445218	pmid: 22110720	2	13	12
pa445218	pmid: 22110720	3	21	19
pa445218	pmid: 22110523	3	36	22
pa445218	pmid: 22110279	2	11	9
pa445218	pmid: 22110279	3	12	10
pa445218	pmid: 22110279	4	25	7
pa445218	pmid: 22110279	5	21	19
pa445218	pmid: 22110279	8	20	18
pa445218	pmid: 22110279	13	18	16
pa445218	pmid: 22110279	16	13	6
pa445218	pmid: 22110279	17	19	9
pa445218	pmid: 22110277	2	10	8
pa445218	pmid: 22110277	3	14	13
pa445218	pmid: 22110277	4	16	11
pa445218	pmid: 22110277	9	29	7
pa445218	pmid: 22110277	10	19	17
pa445218	pmid: 22110218	2	16	15
pa445218	pmid: 22110218	3	37	12
pa445218	pmid: 22110218	6	37	10
pa445218	pmid: 22110218	10	22	21
pa445218	pmid: 22110205	2	12	11
pa445218	pmid: 22110205	4	25	24
pa445218	pmid: 22110205	5	19	18
pa445218	pmid: 22110205	7	20	10
pa445218	pmid: 22110205	8	19	18
pa445218	pmid: 22110205	12	24	23
pa445218	pmid: 22110196	2	13	6
pa445218	pmid: 22110196	3	13	8
pa445218	pmid: 22110196	7	15	7
pa445218	pmid: 22109853	2	20	9
pa445218	pmid: 22109853	3	32	6
pa445218	pmid: 22109853	4	32	16
pa445218	pmid: 22109853	6	20	12
pa445218	pmid: 22109853	8	20	9
pa445218	pmid: 22109853	10	16	13
pa445218	pmid: 22109562	2	16	13
pa445218	pmid: 22109562	5	34	10
pa445218	pmid: 22109562	6	42	28
pa445218	pmid: 22109562	10	33	32
pa445218	pmid: 22109288	2	19	17
pa445218	pmid: 22109288	3	17	2
pa445218	pmid: 22109288	4	14	5
pa445218	pmid: 22109288	5	21	8
pa445218	pmid: 22109279	2	20	19
pa445218	pmid: 22109279	7	27	11
pa445218	pmid: 22109279	11	18	16
pa445218	pmid: 22109105	2	11	7
pa445218	pmid: 22109105	3	24	23
pa445218	pmid: 22109105	4	14	11
pa445218	pmid: 22109105	5	33	20
pa445218	pmid: 22109105	6	25	22
pa445218	pmid: 22109105	7	15	8
pa445218	pmid: 22109105	10	24	15
pa445218	pmid: 22109105	13	16	13
pa445218	pmid: 22108826	2	16	5
pa445218	pmid: 22108826	4	26	12
pa445218	pmid: 22108826	5	26	9
pa445218	pmid: 22108826	6	21	19
pa445218	pmid: 22108826	7	36	35
pa445218	pmid: 22108826	9	37	8
pa445218	pmid: 22108826	10	25	9
pa445218	pmid: 22108522	2	14	8
pa445218	pmid: 22108522	3	22	15
pa445218	pmid: 22108522	4	26	24
pa445218	pmid: 22108522	5	18	16
pa445218	pmid: 22108522	7	23	7
pa445218	pmid: 22108522	10	29	23
pa445218	pmid: 22108522	11	17	15
pa445218	pmid: 22108522	13	13	11
pa445218	pmid: 22107757	7	36	17
pa445218	pmid: 22107748	3	21	2
pa445218	pmid: 22107748	4	25	23
pa445218	pmid: 22106322	11	8	2
pa445218	pmid: 22105852	7	29	28
pa445218	pmid: 22105367	2	12	10
pa445218	pmid: 22105367	3	27	13
pa445218	pmid: 22104728	2	16	14
pa445218	pmid: 22104728	4	47	43
pa445218	pmid: 22104728	7	13	9
pa445218	pmid: 22104618	2	31	9
pa445218	pmid: 22104618	3	21	4
pa445218	pmid: 22104574	2	15	11
pa445218	pmid: 22104574	3	20	11
pa445218	pmid: 22104574	4	23	19
pa445218	pmid: 22104574	9	36	20
pa445218	pmid: 22104574	10	14	3
pa445218	pmid: 22103617	2	14	13
pa445218	pmid: 22103494	8	32	31
pa445218	pmid: 22102578	4	32	27
pa445218	pmid: 22101590	2	13	7
pa445218	pmid: 22101590	5	24	22
pa445218	pmid: 22101589	2	13	12
pa445218	pmid: 22101589	3	8	2
pa445218	pmid: 22101587	3	23	21
pa445218	pmid: 22100984	2	17	11
pa445218	pmid: 22100984	3	23	22
pa445218	pmid: 22100984	6	33	28
pa445218	pmid: 22100984	8	27	22
pa445218	pmid: 22100984	11	16	14
pa445218	pmid: 22100906	2	9	8
pa445218	pmid: 22100906	3	26	19
pa445218	pmid: 22100174	2	14	13
